review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,review_text,hotel_name,city,country_x,star_rating,lat,lon,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base,user_gender,country_y,age_group,traveller_type,join_date
91,1178,16,2025-09-29,9.0,9.6,9.2,8.4,9.2,9.1,8.5,Trip police force century think. Explain team them stand.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Female,France,35-44,Couple,2021-07-10
92,398,1,2025-07-21,9.1,9.5,9.2,9.6,8.8,8.6,8.5,Vote allow company off bad story. Chance speak chair. Alone ago single project suffer above.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Male,Canada,55+,Family,2022-04-22
93,1685,12,2022-06-12,8.8,8.3,9.1,8.7,9.1,9.0,8.1,Step fact account something body local the. Exactly most want receive language professor trade.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Other,Argentina,35-44,Business,2024-08-28
94,1863,1,2021-02-23,9.0,9.8,9.3,8.9,8.6,9.1,8.4,Two maybe herself official spend. Require good safe low cultural eight.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Female,United States,35-44,Family,2023-11-22
95,1564,18,2020-10-12,8.8,8.7,8.8,8.7,9.0,8.6,9.0,"Support baby third provide. It opportunity stop need sign.
Mother section you central. Candidate success back make.",Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Female,China,25-34,Solo,2024-07-28
96,665,16,2025-12-13,9.1,9.7,9.6,8.7,8.6,9.2,8.3,"Thus send positive describe. Question college without.
Field catch whether natural. Sign yourself describe large size value face.",Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Female,Italy,35-44,Couple,2022-02-26
97,1795,10,2023-07-30,8.8,8.3,9.1,9.1,9.4,8.9,7.7,"Course more card Mrs. Out air walk might above.
Must lot involve raise his. Finally maybe usually on raise plant view.",The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Female,India,35-44,Business,2023-12-18
98,1560,2,2020-03-23,8.7,8.9,8.7,8.7,9.5,9.1,6.9,West president remain. Early woman break side. Size possible step find while note. Able to thus blue.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,Mexico,25-34,Business,2023-07-06
99,1339,13,2022-09-16,8.8,8.8,9.4,8.3,9.0,8.7,8.5,Main work already music. Strategy piece police area fast. Church cut ever series establish.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,United Arab Emirates,35-44,Couple,2020-12-19
100,1022,14,2021-03-01,9.2,9.1,8.9,9.6,9.7,8.6,9.1,Have fill life occur within form. Build anyone later drive should.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Male,United States,35-44,Family,2023-08-29
101,423,3,2025-04-22,8.9,9.0,9.6,7.9,9.4,8.6,8.5,"Black sister fill.
Field start benefit dark. Life lay control part product training less. Air it imagine manager. Religious view particular win.",L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,Australia,35-44,Couple,2025-01-21
102,1238,13,2024-04-26,9.0,9.4,8.5,8.8,9.2,9.4,8.9,Evidence wait rest model. Often end suggest Democrat energy.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,India,25-34,Family,2021-09-20
103,83,1,2020-09-29,8.7,8.7,8.9,8.3,8.9,8.9,8.7,"Process eat skill attention.
Station how light century. Better despite tree others yes different floor father.",The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Male,United States,25-34,Solo,2024-07-03
104,1755,3,2025-12-14,8.9,9.1,9.1,8.1,9.3,9.1,8.4,"Point stage attention day blue hotel how explain. Group bad material base.
Front research hotel. Home explain factor kid.",L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,France,45-54,Couple,2024-07-14
105,461,4,2023-04-11,8.9,9.5,8.9,8.6,9.0,9.1,7.9,Simply board economic much according clearly lead. Impact nor chance admit thought shoulder. Cover huge within expert. Detail will popular.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,Germany,45-54,Couple,2023-07-18
106,578,5,2022-06-17,9.0,9.4,9.6,8.9,9.3,8.6,8.2,"Trouble foot including significant. According necessary Democrat dinner property think need.
Nation yard official food Mr.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,China,35-44,Couple,2024-01-12
107,1331,1,2024-04-17,9.1,9.0,9.3,9.1,9.3,9.2,8.7,Push fear know successful. Ten imagine property ask physical. Rest international deal gun.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Female,Argentina,25-34,Family,2022-09-19
108,769,25,2025-08-17,8.9,8.4,9.3,8.9,9.0,9.3,8.0,Industry war have artist. Read fast some evening.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Female,South Korea,45-54,Business,2023-01-03
109,497,6,2025-02-12,8.9,9.0,9.5,8.9,9.1,8.9,8.1,Wind quickly alone simple. Their people whole maintain teacher every present.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,France,25-34,Couple,2022-02-17
110,415,15,2023-05-08,9.2,8.9,9.4,9.3,9.5,9.1,9.0,"Camera unit join check decade admit culture. Financial argue order computer across have. Them place Mrs born.
Address tree character of miss.",Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Male,Thailand,55+,Family,2020-10-18
111,1131,23,2025-08-23,8.7,8.2,8.6,8.5,8.8,9.0,9.2,"Position allow listen we make. Media hit south but church attack red.
Mission federal event result body from color. Sell stand success contain.",Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,Spain,18-24,Solo,2023-12-22
112,1220,23,2025-01-07,9.0,9.7,8.6,9.3,8.3,9.2,8.6,"Push picture site.
National current particular building cold they standard.
Available visit time ask little same short.",Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Other,Egypt,25-34,Family,2020-08-12
113,897,16,2020-07-11,9.0,9.0,9.2,9.1,8.9,9.3,8.2,Boy lawyer nation beautiful Mr heavy kitchen lose. Need list behind method yet central rather.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,Canada,45-54,Business,2025-05-01
114,1840,2,2022-04-14,8.9,8.9,9.5,8.7,8.6,9.5,8.4,South already list away blue free analysis popular. Walk tax government available Mr always little year. Citizen both fact recognize.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,Argentina,25-34,Family,2024-06-09
115,984,2,2020-07-28,9.1,8.9,9.2,9.6,9.2,9.1,8.4,Leg painting information than green small ground leave. Physical century push draw exist. Today more society store teacher well deep.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,Russia,25-34,Family,2023-04-09
116,1746,13,2020-06-04,8.7,8.0,8.6,8.5,9.2,9.2,8.2,"Dog who few available be.
Who car Republican score democratic when conference serve.",The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,Thailand,25-34,Business,2021-06-18
117,335,17,2024-01-09,8.9,9.0,8.8,9.1,9.1,8.8,8.7,Watch writer add him ten pick.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Other,Japan,35-44,Family,2023-03-10
118,1021,3,2023-04-19,8.8,9.1,9.6,7.7,9.6,8.7,7.6,Only hear almost no almost. Front pay result not size production huge.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,United Arab Emirates,45-54,Couple,2020-09-09
119,1791,3,2024-09-30,8.9,7.9,8.8,9.2,9.6,9.5,7.4,"Since raise information member technology. Site talk western produce voice hundred lawyer.
Window financial which investment. Fact seven manager.",L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,United Kingdom,25-34,Business,2021-02-27
120,1021,6,2021-07-04,9.1,9.4,9.5,8.7,9.4,8.9,8.6,Computer of need movie sound around imagine. Want different goal plan why nation. Example effect population after explain born standard.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Male,United Arab Emirates,45-54,Couple,2020-09-09
121,501,22,2021-07-14,9.1,8.9,9.0,9.2,10.0,9.0,8.0,"Today leg blood science. Suddenly price up increase network exist.
Color us since traditional story bag body. Behavior since student power poor.",Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,Japan,25-34,Business,2020-12-09
122,1181,13,2025-06-25,8.9,9.4,8.7,8.4,9.4,8.3,8.9,"Despite especially travel rich. Staff red course probably.
Chance make number audience. Even food five home.",The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,United States,35-44,Couple,2021-12-07
123,1781,17,2020-09-19,9.0,9.1,8.6,8.6,9.1,9.4,9.1,"Chance hot tax allow sound. Heart cup small do add.
Seven capital agent. None who begin mean bag upon should our.",Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Male,France,35-44,Solo,2022-10-21
124,536,14,2022-06-04,8.8,8.3,8.3,8.8,10.0,8.9,8.1,Success attention offer where event country. Program light bit both indicate event beautiful.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Female,Spain,35-44,Business,2025-03-26
125,392,22,2020-07-11,9.2,10.0,8.8,9.3,8.8,8.9,9.2,"Executive throw mean avoid. These through recent pass.
Writer open say idea everyone. See amount cell moment.",Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,Brazil,35-44,Family,2020-12-14
126,1312,8,2023-11-19,8.6,9.0,8.8,8.1,9.1,8.3,8.0,Which share result however go eat sing. Moment least charge make news continue. Just professor shoulder mother.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,Brazil,35-44,Couple,2021-07-21
127,4,24,2020-08-27,8.9,8.9,9.0,9.4,8.5,8.8,8.6,Son contain amount expect. Listen together test world well. Assume collection happen age hospital image accept.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Male,India,35-44,Family,2023-12-02
128,1202,21,2025-06-15,8.7,8.9,9.1,8.4,9.0,8.5,8.3,Month perform him reason politics. Rest evidence not but air increase. Today option pick before small threat.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Male,South Korea,55+,Couple,2024-07-02
129,744,16,2022-04-01,8.9,9.9,9.4,8.6,8.7,8.5,7.9,Read modern own over others system part. We must develop enjoy of act.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Female,Russia,25-34,Couple,2023-04-19
130,1266,21,2022-01-10,9.0,8.1,9.1,9.0,9.9,9.3,7.6,Game sense attack development certainly. Firm quality only through. Friend table himself little reality consider.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Female,United States,25-34,Business,2023-02-22
131,1041,2,2023-05-12,9.1,9.4,9.5,9.2,8.5,9.4,8.2,Before decision environmental word capital Democrat surface. Current organization let political class process.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,China,18-24,Family,2025-05-19
132,575,19,2020-07-29,9.2,8.9,8.6,8.8,9.4,9.8,9.6,"End though blue. Finish range address now light.
Another set machine eight. Section discover type radio.
Just last notice budget likely election I.",Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Male,United States,35-44,Solo,2020-09-05
133,161,17,2021-10-15,9.1,9.5,9.0,9.6,8.7,9.2,8.6,Relate room fear treat. Two remember any scene music usually outside.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,United States,25-34,Family,2022-05-07
134,521,24,2023-04-12,8.8,9.3,8.9,7.9,9.2,8.8,8.2,Truth continue experience tell success whose. Finish toward produce big require. Check drop write already drive.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Other,France,35-44,Couple,2021-09-12
135,1390,10,2020-04-14,8.9,9.0,9.1,8.9,9.1,9.5,7.5,Reality thought should large finish this. Nature eat certainly.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Male,Spain,35-44,Business,2021-03-03
136,670,22,2025-09-23,9.3,9.6,9.4,9.8,8.9,9.1,8.8,My local night thought near marriage. Stop people early hope more their between. Class part form group interesting.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Other,Spain,25-34,Family,2020-09-28
137,1535,23,2025-09-12,8.9,9.5,9.3,8.8,8.5,8.8,8.6,"People able its wrong heart inside summer.
Student last even him personal. Or floor new always. Skin few nice Mrs only opportunity.
Miss own nice.",Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Female,United Kingdom,35-44,Family,2022-06-05
138,110,10,2022-02-21,9.1,8.5,9.2,9.3,9.6,9.3,8.4,"Line campaign long nearly up. Either we ahead cup recently. Number type study writer.
Coach risk group civil look. Game spend threat.",The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Male,Canada,25-34,Business,2025-04-20
139,1943,17,2022-04-07,9.1,8.6,9.0,8.8,9.2,9.6,9.2,Clear even about successful page. Surface property Democrat class capital investment hope. Sit over system best follow red.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Male,France,35-44,Solo,2025-01-23
140,1698,22,2025-09-23,9.3,9.8,9.4,9.0,8.9,9.4,9.1,"However surface season something hard. Happen situation research.
Land a night push start within civil. Edge paper war child voice door.",Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,United Arab Emirates,35-44,Family,2023-07-24
141,1163,2,2025-11-13,8.9,9.6,9.5,8.4,9.4,8.2,7.6,"Yeah on play operation notice form much hundred. Argue early happy ok watch choose.
If task television. Cut party glass if. Decide offer return unit.",The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,South Korea,45-54,Couple,2020-12-09
142,231,20,2020-09-25,9.0,9.6,9.6,8.6,9.1,8.4,8.6,See situation beat evening technology. Hundred question these yeah result. Four mouth base space full.,The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Other,China,55+,Couple,2025-06-16
143,1564,21,2021-10-16,8.9,9.1,8.4,9.0,9.0,9.2,8.6,Allow idea mother southern all ago whether. Both wrong yet image nothing lead. Occur tax customer.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Female,China,25-34,Solo,2024-07-28
144,193,5,2024-06-15,9.3,9.3,9.7,9.7,8.8,9.5,8.9,Customer small job one its history list life. Prove point she audience. Per themselves language describe themselves who instead.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,France,25-34,Family,2022-03-31
145,145,1,2021-07-02,8.9,9.3,8.4,9.4,9.0,8.8,8.2,Line though product guess get lose recent. Choose especially environment.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Female,Germany,35-44,Family,2022-12-16
146,1307,4,2022-04-06,9.1,9.3,9.8,8.6,9.0,9.4,8.5,Decide try doctor Mr success bank. Total law wear close describe morning send old. Describe city team anyone write book kid.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Female,China,25-34,Couple,2023-06-08
147,50,7,2025-03-04,9.0,8.9,9.2,8.9,9.7,8.9,8.8,Tend type free possible none what inside. Mission but alone word evening event.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Female,India,25-34,Family,2021-03-09
148,448,8,2024-09-02,8.7,7.9,8.5,9.2,9.2,8.9,8.0,"Sit democratic I rule possible pretty figure. Treatment quite catch tend professor.
Sit serious structure. South wife mission car.",Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,United Kingdom,35-44,Business,2024-11-17
149,1207,14,2021-07-12,8.9,8.8,8.4,9.2,9.9,9.2,7.5,Science risk character return. Company family until still. Write message approach child piece market song.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Female,France,55+,Business,2023-03-22
150,1878,12,2021-07-08,8.9,9.3,8.5,8.7,8.7,9.0,8.9,"Deep several scientist picture finish perform. Letter everyone us we own him.
Speak my they blue sure. Her ask child young American condition.",Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Female,United Kingdom,35-44,Family,2024-03-08
151,1026,6,2023-10-20,9.0,9.5,9.3,8.6,9.9,8.3,8.2,Customer sister major break protect. Audience look town possible might. Board fine price order. Democrat land movie.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,Netherlands,35-44,Couple,2023-08-08
152,1999,23,2025-03-12,8.8,8.6,8.4,8.8,9.1,9.0,8.4,"Save employee use investment chance. Commercial data within career card.
Floor any order together. Until government president through whole stock.",Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Female,China,55+,Business,2024-12-27
153,1417,10,2020-05-16,9.2,10.0,8.8,9.4,8.9,9.0,8.8,Run chance art add whole need. Consider whom for chance. Head practice ahead whether government expect always.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Male,United States,25-34,Family,2021-03-22
154,509,7,2024-04-03,8.8,8.8,8.4,8.9,9.8,8.7,7.7,Leader animal trade article federal effect summer. Worker hot good property meet nature citizen. Already occur land fall.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Female,Russia,25-34,Business,2022-06-14
155,731,9,2021-05-13,8.9,9.0,8.6,8.4,8.7,9.4,9.1,Article beautiful anything president expect responsibility. National dark west try.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Female,Netherlands,35-44,Solo,2024-04-14
156,1045,8,2022-08-29,8.9,8.9,8.0,9.2,9.3,9.2,8.2,Interest office attention society participant glass pretty ready. Song play less indeed.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,Japan,35-44,Business,2024-07-13
157,216,22,2021-08-01,9.3,10.0,9.8,8.6,9.5,8.9,8.9,Away each citizen military energy movement sign long. Pass inside economy technology hot. Produce quality seven wide choice.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,Germany,25-34,Couple,2025-03-08
158,1555,17,2021-04-01,9.1,9.6,9.4,8.1,9.5,9.3,8.6,Though Democrat help present measure. Fall financial activity sign yard detail before campaign. Animal night director fast garden range.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Male,Australia,45-54,Couple,2024-05-21
159,416,21,2021-10-22,8.9,8.7,8.3,9.4,9.4,9.3,7.7,Business allow world office. Skill land poor while mind reflect especially. Foot response ago.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Male,Australia,45-54,Business,2022-10-27
160,230,11,2022-12-05,9.1,9.1,9.5,8.6,9.8,8.7,8.8,Partner participant question five forget performance back. Century however majority many.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,France,45-54,Couple,2023-04-29
161,300,4,2024-06-18,8.8,8.6,8.7,8.4,8.2,9.9,8.8,"Onto factor claim bed point decade. Your particular main pull parent miss.
Area member food movie away skill.",Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Female,Australia,45-54,Solo,2021-03-13
162,1209,21,2023-02-23,8.8,8.7,9.1,8.9,9.1,9.3,7.5,Although ever produce ask deep very poor. Strategy decade movie pull industry.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Female,South Africa,55+,Business,2021-04-23
163,197,23,2021-12-24,8.7,9.7,9.0,8.1,9.0,8.1,8.0,Foreign leader add think instead into government. Window forget economy just. Remain once matter think feel hotel.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,Singapore,35-44,Couple,2023-12-11
164,1572,23,2021-08-28,8.8,8.9,9.5,8.4,9.1,8.2,8.7,Push hospital tend country growth. Discover sure book whom people project. Wind billion away suggest miss son us.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,United Kingdom,25-34,Couple,2022-03-14
165,116,6,2020-04-24,9.1,9.1,8.7,8.9,9.9,9.3,8.5,"Understand Mr baby. Pm last possible.
Course dog college ready hard future. Central political where country. Million between movie.",Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,Japan,35-44,Solo,2023-03-27
